rom1805; 04.06.2012; Weitere Informationen; Studium; Interdisziplinäres Studienkolleg: Sprache und Kognition; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft; 
rom2554; 25.09.2013; Tagungen; Tagungsprogramm; Ocio y ociosidad en el siglo XVIII español e italiano / Ozio e oziosità nel Settecento italiano e spagnolo; Italienisch Spanisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom0357; 29.11.2007; Stellen; Wissenschaftliche Stelle; Akademische/r Rat/Rätin Französisch PH; Französisch; Sprachwissenschaft Didaktik; 
rom1501; 14.04.2011; Stellen; Wissenschaftliche Stelle; Early stage researcher (PhD student) in the field of the Ecology of Languages; Französisch Sprachenübergreifend; Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom3355; 16.05.2013; Stellen; Professur; W2 Professur für  Erziehungswissenschaft unter besonderer Berücksichtigung der Didaktik der romanischen Sprachen (Schwerpunkt Französisch oder Spanisch); Französisch Spanisch; Didaktik; 
rom1856; 25.01.2012; Tagungen; Tagungsprogramm; Jahrestagung der Deutschen Dante-Gesellschaft; Italienisch; Literaturwissenschaft Sprachwissenschaft Weitere Teilbereiche; 
rom1764; 09.04.2008; Weitere Informationen; Allgemeine Mitteilung; IBEROAMERICANA. AMÉRICA LATINA – ESPAÑA – PORTUGAL; Portugiesisch Spanisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2423; 16.07.2012; Weitere Informationen; Studium; Master-Studiengang Interkulturelle Kommunikation; Französisch Italienisch Spanisch Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Sprachpraxis; 
rom1462; 31.05.2011; Stellen; Wissenschaftliche Stelle; Doktorandenstelle „Hispania submersa“ (50% Sprachwiss. Spanisch und/oder Französisch); Französisch Spanisch; Sprachwissenschaft; 
rom3264; 30.09.2010; Stellen; Stipendium; Viermonatiges Doktorandenstipendium: Udo-Keller-Stipendium für Gegenwartsforschung: Religion und Moderne; Sprachenübergreifend; Literaturwissenschaft; 
rom3245; 26.04.2010; Weitere Informationen; Allgemeine Mitteilung; Verleihung des Hugo Friedrich und Erich Köhler-Preises für Romanische Literaturwissenschaft; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen Sprachenübergreifend; Literaturwissenschaft; 
rom3289; 02.05.2012; Tagungen; Tagungsausschreibung; Vom Vergleich zur Verflechtung: Deutschland und Frankreich im 20. Jahrhundert; Französisch; Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom2503; 06.02.2013; Weitere Informationen; Allgemeine Mitteilung; Narr Francke Attempto übernimmt die Zeitschrift Italienisch; Italienisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom2020; 09.09.2012; Stellen; Wissenschaftliche Stelle; Lecturer in French; Französisch; Literaturwissenschaft; 
rom1953; 10.10.2011; Tagungen; Tagungsprogramm; Korpus - Kommunikation - Kultur: Linguistik als Kulturwissenschaft; Französisch Italienisch Portugiesisch Spanisch; Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom0845; 13.01.2011; Weitere Informationen; Allgemeine Mitteilung; CfP für die Online-Zeitschrift Heidelberger Beiträge zur romanischen Literaturwissenschaft HeLix Band 4 (2011); Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen; ; 
rom2518; 22.03.2010; Weitere Informationen; Studium; Neuer deutsch-französischer Masterstudiengang „Juristisches Übersetzen und Dolmetschen in Magdeburg und Lorient (ab Okt. 2010); Französisch; Sprachwissenschaft Medien-/Kulturwissenschaft Sprachpraxis; 
rom1379; 03.04.2011; Tagungen; Tagungsprogramm; Der kunsttheoretische Diskurs über die Skulptur im 18. Jahrhundert : Gegenstände Probleme Auseinandersetzungen; Französisch Sprachenübergreifend; Literaturwissenschaft Weitere Teilbereiche; 
rom2881; 25.04.2012; Weitere Informationen; Allgemeine Mitteilung; Globalisierung des Wissens São Paulo School of Advanced Studies on the Globalization of Culture in the Nineteenth Century; Französisch Portugiesisch Sprachenübergreifend; Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom3304; 27.02.2008; Weitere Informationen; Allgemeine Mitteilung; VOX ROMANICA 66 2007 erschienen; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen; Literaturwissenschaft Sprachwissenschaft; 
rom0381; 05.01.2011; Tagungen; Tagungsprogramm; An eye on text and object design (Interdisziplinärer Workshop zur Methode des Eye-Tracking); Sprachenübergreifend; Sprachwissenschaft; 
rom1174; 21.08.2011; Tagungen; Tagungsausschreibung; CfP: Sprachen und Normen im Wandel (verlängert bis 30.9.2011); Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen; Sprachwissenschaft; 
rom1562; 13.12.2009; Weitere Informationen; Studium; eurotopics.net: Kostenlose europäische Presseschau für Sprachunterricht; Französisch Spanisch; Medien-/Kulturwissenschaft Sprachpraxis Didaktik; 
rom1529; 08.03.2010; Tagungen; Tagungsausschreibung; Erinnerung: CfP Sprachvariation im europäischen Kontext; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen Sprachenübergreifend; Sprachwissenschaft; 
rom2391; 07.11.2011; Tagungen; Tagungsprogramm; Literaturwissenschaft heute – Gegenstand Positionen Relevanz; Sprachenübergreifend; Literaturwissenschaft; 
rom1400; 08.10.2013; Tagungen; Tagungsprogramm; Deutschland und Frankreich im 20. Jahrhundert - Akademische Wissensproduktion über das andere Land. 4. Tagung: »Die Medien«; Französisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom1155; 30.04.2013; Tagungen; CfP: Séminaire Mérimée ET Publication dans les Cahiers Mérimée; Französisch; Literaturwissenschaft; 
rom2512; 09.12.2009; Weitere Informationen; Allgemeine Mitteilung; Neue Online-Zeitschrift für romanische Literaturwissenschaft: HeLix; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen; Literaturwissenschaft; 
rom3063; 22.01.2008; Tagungen; Tagungsprogramm; Tagungsprogramm: Grenzen des tolerablen Streits; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom0633; 09.06.2013; Tagungen; Sonstige Veranstaltung; CfA: Katalanische Herbstakademie 2013; Weitere romanische Sprachen; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Sprachpraxis; 
rom0567; 05.08.2010; Weitere Informationen; Allgemeine Mitteilung; Blankensee-Colloquien Kultureller und Sozialer Wandel - Ausschreibung eines Ideenwettbewerbs zur Förderung von Forschungsvorhaben; Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom0406; 18.09.2011; Tagungen; Sonstige Veranstaltung; Archivos literarios digitalización de manuscritos y edición de borradores hispánicos contemporáneos; Spanisch; Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom1923; 15.06.2012; Tagungen; Tagungsprogramm; Kaleidoskop der Erinnerung / Kaleidoskop der Zukunft; Französisch Spanisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2930; 17.07.2013; Tagungen; Tagungsausschreibung; SIMPOSIO INTERNACIONAL RELEX Lexicografía románica: Estado de la cuestión; Spanisch Sprachenübergreifend; Sprachwissenschaft; 
rom2705; 19.04.2008; Stellen; Professur; Professur für Empirische Medienforschung ; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom1525; 19.02.2014; Tagungen; Tagungsausschreibung; Epistolari italiani e latini dal Due al Seicento: modelli temi esperienze ecdotiche; Italienisch; Literaturwissenschaft; 
rom0906; 14.03.2011; Tagungen; Tagungsausschreibung; CfP: Internationale Tagung zur kontrastiven Phraseologie Deutsch-Spanisch/Galicisch FRASESPAL2011; Spanisch Weitere romanische Sprachen; Sprachwissenschaft; 
rom2664; 01.06.2011; Weitere Informationen; Preis des Deutschen Hochschulverbandes: Hochschullehrer des Jahres; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Didaktik; 
rom0093; 20.03.2008; Stellen; Stipendium; 16 doctoral/PhD scholarships in transcultural studies; Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom3285; 16.12.2009; Weitere Informationen; Studium; Vokabulare ital.-dt. zu moderner italienischer Literatur; Italienisch; Literaturwissenschaft; 
rom0759; 28.01.2010; Tagungen; Tagungsausschreibung; CfP: Congreso Internacional de la Sociedad de Lingüística 2010; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen; Sprachwissenschaft; 
rom3600; 26.02.2014; Stellen; Wissenschaftliche Stelle; Wissenschaftliche/r Mitarbeiter/in (50%) Kulturen romanischer Länder; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen; Medien-/Kulturwissenschaft; 
rom0072; 18.07.2011; Stellen; Stipendium; 12 Promotionsstipendien (Collegium Philosophicum Kiel); Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom3165; 10.06.2009; Stellen; Wissenschaftliche Stelle; Universitätsassistent/in ohne Doktorat (50% Literaturwiss.); Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen; Literaturwissenschaft; 
rom0397; 12.01.2008; Weitere Informationen; Allgemeine Mitteilung; Appel à contributions au N°2 des Cahiers Leiris; Französisch; Literaturwissenschaft; 
rom2308; 14.12.2009; Stellen; Nichtwissenschaftliche Stelle; Lektorenstelle für Französisch (50%); Französisch; Sprachpraxis; 
rom3033; 28.05.2008; Tagungen; Tagungsausschreibung; Summer School: Cine documental latinoamericano; Spanisch Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom1219; 26.05.2013; Tagungen; Tagungsausschreibung; CfP: „Umbriferi prefazi“.  Die Wiederentdeckung des Schattens in Mittelalter und Renaissance; Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom3729; 27.01.2009; Weitere Informationen; Allgemeine Mitteilung; Zs.: IBEROAMERICANA. AMÉRICA LATINA - ESPAÑA - PORTUGAL. Ensayos sobre letras historia y sociedad. Notas. Reseñas iberoamericanas. Año VIII (2008) Nueva época Nº 32. Diciembre de 2008.; Portugiesisch Spanisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom1820; 30.03.2010; Tagungen; Sonstige Veranstaltung; Internationale Sommerschule in Chisinau und Odessa; Weitere romanische Sprachen; Medien-/Kulturwissenschaft; 
rom2186; 02.06.2009; Stellen; Wissenschaftliche Stelle; Lehrkraft für besondere Aufgaben: Hispanistische Literaturwissenschaft (50%); Spanisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom0497; 28.11.2011; Weitere Informationen; Mittelbau; Ausschreibung: Deutscher Studienpreis 2012; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Didaktik; 
rom2163; 09.12.2011; Stellen; Nichtwissenschaftliche Stelle; Lehrkraft für besondere Aufgaben Französische Literaturwissenschaft und Französische Sprachpraxis; Französisch; Literaturwissenschaft Sprachpraxis; 
rom2114; 17.07.2009; Stellen; Wissenschaftliche Stelle; Lehrkraft f. bes. Aufgaben (Sprachwissenschaft Span./Portug. 50%); Portugiesisch Spanisch; Sprachwissenschaft; 
rom2269; 17.01.2011; Stellen; Professur; Lehrstuhl Alfred Grosser 2011-2012 (Gastprofessuren in Paris und Nancy); Französisch Sprachenübergreifend; Weitere Teilbereiche; 
rom0412; 05.11.2009; Tagungen; Sonstige Veranstaltung; Ars legendi-Preis für exzellente Hochschullehre; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Sprachpraxis Didaktik; 
rom0460; 14.05.2009; Tagungen; Tagungsprogramm; ATELIER ANDREAS WESCH; Sprachenübergreifend; Sprachwissenschaft; 
rom3067; 08.11.2011; Stellen; Wissenschaftliche Stelle; Tandem-Fellowship für „Linguistik und Literaturwissenschaft“; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft; 
rom2438; 10.01.2014; Tagungen; Tagungsprogramm; Materialität und kultureller Transfer. Epistemische Verflechtungen in der Erzeugung globalen Wissens; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom3674; 29.01.2013; Tagungen; Tagungsprogramm; Wissenschaftsgeschichte und/oder Fachgeschichte? Aufgaben Methoden und Desiderate der romanistischen Fachgeschichte; Französisch Italienisch Portugiesisch Spanisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Sprachpraxis Didaktik; 
rom1502; 09.02.2010; Tagungen; Sonstige Veranstaltung; Ecole d'été franco-allemande en étymologie romane; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen; Sprachwissenschaft; 
rom2041; 02.02.2012; Stellen; Wissenschaftliche Stelle; Lecturer in Hispanic Studies; Portugiesisch Spanisch; Medien-/Kulturwissenschaft Sprachpraxis; 
rom3739; 08.12.2008; Weitere Informationen; Allgemeine Mitteilung; Zs.: Lendemains Heft 132 zum Thema Le centenaire de Simone de Beauvoir; Französisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom1852; 18.03.2010; Stellen; Stipendium; Jahresstipendien 2010/2011 für Sprachassistent/innen an Hochschulen in Rumänien u.a.; Weitere romanische Sprachen Sprachenübergreifend; Sprachpraxis; 
rom1650; 24.06.2011; Weitere Informationen; Allgemeine Mitteilung; Freie Wissenschaft vs. geheime Wissenschaftsförderung. Zur Reform der DFG; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Sprachpraxis Didaktik; 
rom1867; 13.09.2012; Weitere Informationen; Allgemeine Mitteilung; Jornadas Europeias do Património / European Heritage Days in Portugal; Portugiesisch; Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom2655; 08.02.2008; Tagungen; Tagungsprogramm; Pré-programme: L’ANNÉE 1925. L’esprit d’une époque; Französisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2774; 10.12.2010; Stellen; Stipendium; Promotions- und PostDoc-Stipendien im DFG Graduiertenkolleg Sichtbarkeit und Sichtbarmachung (Uni Potsdam); Französisch Italienisch Portugiesisch Spanisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2471; 25.04.2013; Tagungen; Tagungsprogramm; Nach der Hybridität. Zukünfte  der Kulturtheorie; Portugiesisch Spanisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom2618; 26.04.2011; Stellen; Wissenschaftliche Stelle; POST DOC EN LITERATURA ESPAÑOLA SOBRE LA MEMORIA; Spanisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom0848; 07.06.2009; Tagungen; Tagungsausschreibung; CfP: Futurismo: Impact and Legacy; Italienisch; Literaturwissenschaft; 
rom0546; 21.02.2009; Stellen; Nichtwissenschaftliche Stelle; Bibliotheksreferendare/-innen für den höheren Dienst an wissenschaftlichen Bibliotheken in Baden-Württemberg; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom2619; 08.02.2011; Stellen; Wissenschaftliche Stelle; Post-doc SHS bilingue (français et allemand) pour un programme de recherche sur la circulation transfrontalière des informations médiatique dans la Grande Région; Französisch; Medien-/Kulturwissenschaft; 
rom1005; 10.02.2013; Tagungen; Tagungsausschreibung; CfP: Mehrsprachigkeit als Chance - Fünfte internationale Tagung zu Herausforderungen und Potenziale von Mehrsprachigkeit in Schule Hochschule und weitere Bildungsinstitutionen.; Sprachenübergreifend; Sprachpraxis Didaktik; 
rom2538; 25.01.2008; Weitere Informationen; Allgemeine Mitteilung; Neuerscheinung: Recherches Valéryennes 18; Französisch; Literaturwissenschaft; 
rom0860; 21.05.2011; Tagungen; Tagungsausschreibung; CFP: Graduiertentagung Literaturwissenschaften: Just Imagine! - Explorations into Imagination; Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom3248; 03.11.2010; Stellen; Wissenschaftliche Stelle; Vertretung einer halben Akademischen Ratsstelle (50%) - Bremen; Spanisch Weitere romanische Sprachen; Sprachwissenschaft; 
rom1121; 22.01.2011; Tagungen; Tagungsausschreibung; CfP: Sektion Der Text als Bühne: Die Gattung des Dialogs von der Renaissance bis zur Aufklärung (Romanistentag 2011); Französisch Italienisch Spanisch; Literaturwissenschaft; 
rom3340; 01.04.2011; Stellen; Professur; W1-Professur: Didaktik der Romanischen Sprachen und Literaturen (Schwerpunkt Spanisch); Spanisch Weitere romanische Sprachen; Didaktik; 
rom2776; 08.12.2010; Disziplinen; Literaturwissenschaft; Promotionsprogramm Mittelalter- und Renaissancestudien (ZMR München); Französisch Italienisch Portugiesisch Spanisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom3204; 25.04.2013; Stellen; Professur; Universitätsprofessur (W 2) für die Didaktik des Spanischen; Französisch Spanisch; Didaktik; 
rom0148; 04.11.2010; Stellen; Wissenschaftliche Stelle; 2 Stellen für wissenschaftliche Mitarbeiter/innen (Doktoranden): Theoretische Textlinguistik; Sprachenübergreifend; Sprachwissenschaft; 
rom1834; 01.03.2013; Weitere Informationen; Allgemeine Mitteilung; Iowa Literaria: nueva revista web; Spanisch; Literaturwissenschaft; 
rom1371; 11.07.2011; Tagungen; Tagungsprogramm; Das Maß des Schönen. Dante und die Dantezeit - 88. Jahrestagung der Deutschen Dantegesellschaft; Italienisch; Literaturwissenschaft; 
rom1124; 27.07.2012; Tagungen; Tagungsausschreibung; CfP: Sektion Diskurstraditionelles und Einzelsprachliches im Sprachwandel beim XXXIII. Romanistentag; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen Sprachenübergreifend; Sprachwissenschaft; 
rom1832; 20.04.2012; Tagungen; Tagungsprogramm; Internationales Symposium Gründungsorte; Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom1344; 06.09.2010; Tagungen; Tagungsprogramm; Cultural Encounters - Commodity Chains - Labor Migration: World Regions - Transnationalities - Transidentities - Hybridities - Diasporisation; Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom1654; 25.08.2011; Stellen; Nichtwissenschaftliche Stelle; Fremdsprachenkorrespondent/in (Italienisch Französisch Spanisch); Französisch Italienisch Spanisch; Sprachpraxis; 
rom2735; 14.10.2010; Stellen; Professur; Professur (W 2): Ästhetische Bildung/Sprache und Literatur; ; ; 
rom0373; 06.01.2008; Stellen; Stipendium; Allocation post-doctorale 2008 du Conseil Régional d'Auvergne; Französisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom1085; 22.06.2011; Tagungen; Tagungsausschreibung; CfP: Savoir et civisme -  Les sociétés savantes et l’action patriotique en Europe au XVIIIe siècle; Französisch Sprachenübergreifend; Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom2773; 16.03.2012; Stellen; Nichtwissenschaftliche Stelle; Projektmitarbeiter/in im EU Referat (Projekt Universität der Großregion); Französisch Sprachenübergreifend; Weitere Teilbereiche; 
rom2781; 12.11.2012; Stellen; Wissenschaftliche Stelle; Promotionsstelle im Linguistischen Internationalen Promotionsprogramm (LIPP) der LMU München (50%); Sprachenübergreifend; Sprachwissenschaft; 
rom2507; 25.01.2009; Tagungen; Tagungsprogramm; Nationaler Kongress der Französischlehrerinnen- und lehrer (VdF) vom 26. bis 28.03.2009 in Jena; Französisch; Didaktik; 
rom1638; 12.11.2012; Tagungen; France – Allemagne au XXe siècle. La production académique de savoir sur l’autre; Französisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom3212; 02.04.2009; Stellen; Professur; Universitätsprofessur (W2) auf Zeit für die Didaktik der romanischen Sprachen mit dem Schwerpunkt Spanisch; Spanisch Sprachenübergreifend; Didaktik; 
rom2614; 18.02.2014; Tagungen; Tagungsausschreibung; Populärkultur transnational - Lesen Hören Sehen Erleben in (west-)europäischen Nachkriegsgesellschaften der langen 1960er Jahre; Französisch Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom3567; 03.05.2013; Stellen; Wissenschaftliche Stelle; Wissenschaftliche Mitarbeiter/innen: Interdisziplinäres Forschungsprojekt zur ästhetischen Wahrnehmung und Bewertung von Musik Sprache und Literatur (MPIEA); Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom3309; 15.12.2011; Stellen; Professur; W 1-Professur für Medienlinguistik; Sprachenübergreifend; Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom0293; 15.11.2012; Stellen; Stipendium; 9 Doktorand(inn)enstipendien: Das Reale in der Kultur der Moderne (DFG); Sprachenübergreifend; Literaturwissenschaft; 
rom0889; 23.03.2011; Tagungen; Tagungsausschreibung; CfP: Imitation et Simulacre dans l'espace francophone; Französisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Sprachpraxis Didaktik; 
rom2785; 11.07.2011; Stellen; Stipendium; Promotionsstellen im Internationalen Graduiertenkolleg «Gründungsmythen Europas in Literatur Kunst und Musik»; Französisch Italienisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom3589; 10.11.2011; Stellen; Wissenschaftliche Stelle; Wissenschaftlicher Mitarbeiter (Projektstelle post-doc): Soziophonetik; Italienisch; Sprachwissenschaft; 
rom0622; 02.10.2012; Tagungen; Tagungsausschreibung; CfA: Fiktion und Demokratie Revue critique de fixxion française contemporaine; Französisch; Literaturwissenschaft; 
rom3183; 06.10.2011; Stellen; Professur; Universitätsprofessor/in (W3): Vergleichende Sprachwissenschaft; Sprachenübergreifend; Sprachwissenschaft; 
rom0306; 06.04.2011; Tagungen; Tagungsprogramm; Ästhetik des Körpers oder Taktiken des Alltäglichen? Kulturphilosophie und Diskursanalyse bei Michel Foucault und Michel de Certeau; Französisch Sprachenübergreifend; Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom1779; 05.01.2011; Weitere Informationen; Allgemeine Mitteilung; In Gedenken an Friedrich Katz (1927-2010); Spanisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom2658; 14.05.2010; Weitere Informationen; Allgemeine Mitteilung; Preis der Kurt-Ringger-Stiftung zur Förderung des romanistischen Nachwuchses; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom2663; 25.05.2009; Weitere Informationen; Allgemeine Mitteilung; Preis der Kurt-Ringger-Stiftung zur Förderung des romanistischen Nachwuchses; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Sprachpraxis Didaktik; 
rom0664; 09.09.2010; Tagungen; Tagungsausschreibung; CfP 18. Hispanistentag - Sektion 10 Medienlinguistik; Spanisch; Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom0529; 27.11.2012; Tagungen; Tagungsprogramm; Bauten – Rituale – Aufführungen. Medieninnovationen im Nordeuropa des 17. Jahrhunderts; Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2700; 24.11.2011; Stellen; Professur; Professur Angewandte Sprachwissenschaft; ; ; 
rom2387; 01.12.2009; Weitere Informationen; Bibliothek; Literatur und Internetquellen zum lusophonen und hispanophonen Afrika; Portugiesisch Spanisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom2613; 10.05.2012; Tagungen; Tagungsprogramm; Polyphone Geschichte(n): Schreiben - Einschreiben - Teilhaben. Migration und Geschichte / Literatur / Medien & Politik; Italienisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom1199; 26.09.2010; Tagungen; Tagungsausschreibung; CfP: The Italian Political System 150 Years On: The Risorgimento's Relevance Today; Italienisch; Medien-/Kulturwissenschaft; 
rom0705; 27.08.2008; Tagungen; Tagungsausschreibung; CfP: Alterität des Mittelalters? Aufforderung zur Revision eines Forschungsprogramms; Sprachenübergreifend; Literaturwissenschaft; 
rom1250; 25.01.2012; Tagungen; Tagungsausschreibung; CfP Welten erzählen. Narrative Evokation des (Un-)Möglichen. 3. Wuppertaler Graduiertenforum Narratologie; Französisch Italienisch Portugiesisch Spanisch Sprachenübergreifend; Literaturwissenschaft; 
rom3144; 26.10.2009; Tagungen; Tagungsprogramm; Übersetzen im Mittelmeerraum. Konstruktionen und Dekonstruktionen von Okzident und Orient; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Sprachpraxis; 
rom3490; 07.08.2011; Stellen; Wissenschaftliche Stelle; Wiss. Mitarbeiter(in) Fremdsprachendidaktik Engl./Frz. 50%; Französisch Weitere romanische Sprachen Sprachenübergreifend; Didaktik; 
rom2753; 18.02.2011; Stellen; Professur; Professur (W3) für Computerlinguistik; Sprachenübergreifend; Sprachwissenschaft Weitere Teilbereiche; 
rom3627; 28.04.2011; Stellen; Wissenschaftliche Stelle; Wissenschaftliche/r Mitarbeiter/in für die Virtuelle Fachbibliothek Romanischer Kulturkreis (50%); Italienisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom1140; 03.10.2012; Tagungen; Tagungsausschreibung; CfP Sektion Prosodie und Sprachkontakt in der Romania Romanistentag 2013; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen Sprachenübergreifend; Sprachwissenschaft; 
rom1436; 26.06.2013; Tagungen; Tagungsprogramm; Dimensiones y desafíos de la Zarzuela. Perspectivas interdisciplinarias; Spanisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom1922; 30.09.2010; Stellen; Professur; Juniorprofessur (W1) Sprachtechnologie; Sprachenübergreifend; Sprachwissenschaft; 
rom3092; 18.02.2011; Stellen; Stipendium; Teilstipendien im Internationalen Promotionsprogramm Advanced Research in Urban Systems ; Sprachenübergreifend; Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom2446; 10.12.2013; Tagungen; Tagungsprogramm; Medienlinguistik 3.0: Formen und Wirkungen von Textsorten im Zeitalter des Social Web; Sprachenübergreifend; Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom2040; 28.04.2011; Stellen; Wissenschaftliche Stelle; Lecturer in Hispanic Studies; Spanisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom1530; 03.08.2010; Tagungen; Tagungsausschreibung; Erinnerung Empirische Methoden bei der Untersuchung von SprachRäumen; Sprachenübergreifend; Sprachwissenschaft; 
rom0707; 18.10.2013; Tagungen; Tagungsausschreibung; CfP: Angelo Poliziano. Poet and Scholar (16th NeoLatina Symposium); Italienisch Sprachenübergreifend; Literaturwissenschaft; 
rom0755; 01.07.2013; Tagungen; Tagungsausschreibung; CfP: Congrès Mondial de Linguistique Française 2014; Französisch; Sprachwissenschaft; 
rom0366; 24.02.2011; Stellen; Professur; Alexander von Humboldt-Professur ; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Didaktik Weitere Teilbereiche; 
rom3020; 19.07.2012; Stellen; Wissenschaftliche Stelle; Studentische/r Mitarbeiter/in 50% für französische und/oder spanische Sprachwissenschaft; Französisch Spanisch; Sprachwissenschaft; 
rom2941; 29.05.2008; Tagungen; Sonstige Veranstaltung; Sommerschule: Mittelalterliche Quellen und Neue Medien II. Elektronische Korpora und ihre Analyse; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft; 
